customer_id,site_id,location_type,customer_name,delivery_days,address_line1,address_line2,postal_code,region1,region2,region3,phone_number,customer_number,otc_customer_id,otc_site_id,load_date,longitude,latitude,locquality_desc,is_deleted,modified_date,modified_user,source_system,otc_warehouse_no
104549,ROUTE_49,JLGMY9HOC0YI,DESC_49,V82R72Q3,A7J6KA2,Q43JU1XXRL7E9,LWPJVKN94YX,N5NZ9BO,251O8,2FMWVK9K,LNI1ZQ77BX,EVI,Q691EPV44AURZ,0U35V514KPLR,2025-03-11 06:35:44.000000,150.564706,99.551454,DESC_49,8YJ0KVNB,2024-03-25 09:19:51.000000,FE4SBC,MCJ,WV3AD
104550,ROUTE_50,ZT1905JPOU,DESC_50,78B5,JDB9B,FAX4EJ4EM,LW65M102S3VP,8IXQGZY4VE,SN5BI5QYXY,NC788,WSQHL5GRAQ,LWQRGITGVOT3I3L,HVU,X6F7U,2024-12-01 05:23:52.000000,-42.288409,169.999647,DESC_50,B3T2986BZQM,2024-05-17 05:12:29.000000,UN3JLE0,BRG29BEBKKH6,PA02SXRRAQV
104551,ROUTE_51,QAG,DESC_51,9KO2CKD,TJPMZTET7W,P19H2,JG0GMHLPXVPSBR9,1EOAHCMNL4YD,PAKK3JRVG,RNLPU77NMBC,URSNVG2P,1S9,NHNM3IIF,R4T,2024-02-10 12:46:32.000000,70.725532,-23.715861,DESC_51,JSGEPJBMN5TB7,2024-12-21 01:18:32.000000,N534GON0DRZEPN,XYN,JMN3B
104552,ROUTE_52,N4CY1SA2,DESC_52,GH1IQWOTXRMI,QPAABCSL,42MTVXL83FO,VFWRLGJ,Z9E1GO48UFAJO,OFNB,ABIEPULS1,VKW9L977,MUGQZ,6LCK7PPI,366IKUFYG0WS,2025-03-16 20:58:59.000000,138.32709,107.532773,DESC_52,J48ST6TPBZWS,2025-04-06 20:51:20.000000,4O4ERS79L99P,VTM,H1QFEKFZDQQ829P
104553,ROUTE_53,B1F6SF37G7T9P,DESC_53,4C70430,F3KZ,B65HFBO7YXX3,790CX0Z1T9GW,U8F9X,59898HIRYEI,R7BESO0Q,HDR6XORMP787R7,QMYCVNRWQHS0XA,9P3P1COH,HNF86RWUW792,2024-01-06 00:27:50.000000,126.868448,163.09491,DESC_53,OK23TDC25PT2S,2024-05-22 05:36:36.000000,V4GEPTC0ZCSF4,S61TSQGZ,MQHTLUC36IG
104554,ROUTE_54,S1M7,DESC_54,KA7N2OU2M0KSQGE,STJWD0R2D5N4,5J2XURAYLMVORF,3DXQCW2NXQ,22K9SJHGTGK,K4VRZ3EV0G,RCB,C3IU11TJRKOMQFF,YAU62OVJWOU18,2KO2IU47U7,G6DYGHSCOH1,2024-07-22 22:19:02.000000,172.348133,-136.524056,DESC_54,PKXNHQ4UZX6,2025-04-21 00:04:34.000000,U5R,F2EY4EWFYVJJ6I,8KU1C1X
104555,ROUTE_55,WJKFMJON,DESC_55,TZYFCTP,GC2GXA,9RC73GJAUN97,DE3BE0EBF2,WQYH3CH2,FTG11,OAXM85NO8V9JXF,AVQNGRKHTPQ4Z,UXCQJ63OZ0VI,GTADFA8B529B9L,8YQ,2024-07-02 10:42:14.000000,85.138153,-115.040905,DESC_55,C6SDBNJG,2025-01-06 15:02:11.000000,PF73V7Z3JVV,MH2H,BPXZ5770Z
104556,ROUTE_56,BP483K,DESC_56,0NG,PL5CXT1B,5VP,80FVLNG6P6GR,JYFGZKENVBXOB,TAT09HWPBE96W9,UH2UDRNEYG,3MCG,O327LVKABDU,7T5NRR7OG,YLAABP5,2025-10-05 16:07:02.000000,20.550513,-178.501965,DESC_56,CGQB,2024-04-01 12:19:20.000000,GG0IG5EY66,KMSB1,ESFK38O
104557,ROUTE_57,0FP16B76E,DESC_57,578U,441DWOFXF7S5O,F2815BXXXNH99,R33OA0TP,AJZTVJK8L,3NDG1,ZL6H5NFWRL,AFHFIGUQ6RQ5EH,42HDQEU1O,WV85MMLKRO4BL,0GG0OH,2024-10-11 21:38:55.000000,-40.679619,-172.101464,DESC_57,PNDJEYVPZ3HF11,2024-11-27 13:43:50.000000,NI2RTIR47ENDD,S8WVURN,9KW
104558,ROUTE_58,V2XPIGW,DESC_58,DYRZQ,ZQF0WC,IAY5,Z855,0IX7UKXNYG,8JTEPA,FH7JDJ,W7UEP6ZFR6OP,YOX7SL7AIH,DBVXEVC0Z,IA4HYQYBG3M,2024-10-02 00:48:04.000000,73.363056,58.159152,DESC_58,8AKZJ3EGPVNA,2025-04-16 18:32:50.000000,0N5,3TILLGBT5AX0,RQ7
104559,ROUTE_59,V7TN0B265SCXBUU,DESC_59,HI7WOUHJJ2T6V,Z4FT4KENQGJ,75XTLNFJVYB8,Q1GBU0EZWH,UJSQI7IN7J2HN,NVFTGRXONG3QF,EKS8B7TM,XCMBD61,3075X8M0HCJCY18,KHUU1,E2LD07C,2025-01-11 20:35:27.000000,-109.605924,-19.382092,DESC_59,LG6JWSILI,2024-06-12 22:27:05.000000,VOA2X4SOXQVWQ,K882N,JIUB
104560,ROUTE_60,Y4RKDBYNU,DESC_60,FWMKWKTUP6ZA,RIZ,AYNVK,EO37K,0VZ2VT,GRKE3,GJB2,4RCV9RGRB9G72,OVAHSD3O2NL,00O52I32DAM2FVJ,7SFDLTIYLFEQ,2024-01-17 05:19:40.000000,178.267867,-71.122516,DESC_60,NGB38UNA12DZW6,2024-05-07 21:50:40.000000,KJ5,PVIUY,EPAA1TQTV74
104561,ROUTE_61,28A91M,DESC_61,9NFLVH8TKUW8,R4WUQISKO,I8OQZJWCW,7NM,KHD7F8J,2X4ZDO,UCZD,DXRUSP4R3TGV,S1DVXVQAZXQON,6O4,FL8EF,2024-08-01 08:04:07.000000,-113.486905,35.07319,DESC_61,U02LPU3ULROJ,2024-10-19 04:14:11.000000,FZS6KVOMXX18J9K,CVCXS5RRZLM58GE,EKYJXGV3T
104562,ROUTE_62,6ABS,DESC_62,AUWN4,ZXCGM7H31R,GNDANLLI85,C0638VHHFVKVU,NO2KOFMBXRD,GLD812L7J0NEGV,H0RK2SM5K,XC297DG2U22GGK,UCI2RWEXOHU5HJ5,FI2,NJTY5GUMV3,2024-05-05 03:25:02.000000,125.679255,-67.212131,DESC_62,W10BM7IS42D1N5,2024-09-29 02:58:04.000000,LFAEIC3,DKO,6GNSDOHDYJ
104563,ROUTE_63,FOG6G,DESC_63,209FKQIJ5,AI690BP6RF8B,NKOMHU,BTCU9W21FC2CH,O29QWB7C8WZ,DVMT3MDQW6QJC,TSXH6,73OWTD,O10LGCPO7,0BC,8PNAK27EMCU4V,2024-11-23 05:33:42.000000,-54.15944,161.994535,DESC_63,6S9H3ZDS8,2025-09-23 10:32:05.000000,R0IT6ENV,MDRU9IJ2AIZXGZD,32GC
104564,ROUTE_64,OL0A5L79LV,DESC_64,Y54MGQ,5KVCUQFTXXQ7,XV1O7N5EP0SA5R,2EZG1AKU4E7H7,D6FLIBPP,ZIOD,9DAELHLEQSG,RVPRDKY,ZN1Z,N6B7PWC,FL8,2024-03-26 07:53:48.000000,70.867766,92.088446,DESC_64,RXT3C,2024-02-09 15:21:34.000000,6ET5A,MBUV2XN8LHMGJ,ATXM9LOXJ12XPO5
104565,ROUTE_65,EK07CU9SL3SG,DESC_65,Q07LKV,NI65HEFYRUN,EDK318ND35W5,MR8F6P21WB4N,2OKWBQ,3JO7Q,AJS,APC09DOWBY7O,HJ1R0M5JBEBB1F,V0NH299EDMM,5CC29H51K,2024-08-20 21:47:49.000000,-9.049471,149.336249,DESC_65,BD7P2,2024-11-21 10:18:29.000000,W2BJEWD20RQ,REFSDCTQVR6,ZBH881JLM01F7GI
104566,ROUTE_66,78VOEQGQEC,DESC_66,68QN5F2UXGD,WDF,7VZ,NS7O,OWT,EBN9I1CX7Z7VHM,KOCXPT8U1BDRWYA,3FYM2W068MBM,1W4ILELL51,NI6FI19,BQCC07SXOOSZMAF,2025-04-03 21:49:58.000000,-91.090075,127.985472,DESC_66,0OFVW630WLALDR,2025-01-28 05:50:04.000000,50HTTEOIN,SCX7,9YA3X3
104567,ROUTE_67,YJA5X4SWXGWTELB,DESC_67,TAB,NKX4WJ6Q,R5HMOTXC7V,MJ2FBDN,837BLEB2,900OHB2ZYZTW3,YTW32FA18VBANC,NWD1FZ27AF1,SQ7RP0L0,TVY,I4CNN60JXHMLL,2024-07-10 17:35:22.000000,125.625495,3.495583,DESC_67,FTXV54MKTN,2024-09-22 11:16:17.000000,6WOMA9KYQ090IP,3JRGN,RPXBVR863J665V
104568,ROUTE_68,4F4K9OJNW8,DESC_68,PRDT,2GFSCZY3,KKC,T47G,06MB,S1V5R8FMP9O,Y8E89A1B5XNDG,LL4PTFHC,5544TNSXPXDA0,XZBC90FQJ,E76V2EF8,2025-02-09 09:01:12.000000,107.279921,3.747953,DESC_68,PTM1O69D0G0H,2025-10-20 10:01:15.000000,UINC9RN825JWYN,747AWENC,927
104569,ROUTE_69,9JJG,DESC_69,WLOCD7PDCD3F,5ZP9AY22KT86FZ,2O5P4U0,JJPVWM2NJM6,8HZAC6,U4M2FJRTKK2YD6L,UJWL,NQJU2KSXB5,JGLM567,UI7OHFJ1V3DPP8,HUH94T3C2EU7XG6,2024-11-23 10:48:44.000000,-39.180885,54.631508,DESC_69,IHXC2,2024-10-12 03:49:35.000000,PYF,1REB5UI9C6UO,3VMEMRTZ1XPA
104570,ROUTE_70,CHRC6,DESC_70,BHZVF8QGI3,ZRZLMZZU51A8E5,HM90YH1V2MUE3,0EKIYE0HGO6A,4V4,NSIAK,WN9A28T6Y9CVFY,574L2A3C,CZHYFLX99V,BGLB18DCQL96,ZY5Q4TMC,2025-12-02 15:44:07.000000,57.190728,-60.583152,DESC_70,7J43I1IDZWGYZ,2025-10-13 00:17:00.000000,7J5VFWBM,FRRZ7ZV78RF,1F8IJ8
104571,ROUTE_71,KEIZHUH8,DESC_71,BWX93RTGJ,UET5,1ZPH5C0,255CQZN96ECI,3DG,13FP138,ZSC513AD2ZQW,QMZ5U9,RJR65LEPGY4WNX,UW5WY6XEQCZ4,1G3RP,2024-04-30 07:02:58.000000,-110.211831,18.940888,DESC_71,D85BZKEB,2024-07-05 15:19:15.000000,2VHCEEG1UZC2,3VNIKSXU0M52U,XIUT
104572,ROUTE_72,H659651QE9,DESC_72,9EEKR6,J9RPA4OZB,8I22KX7RA,0XEW46T2QHIGTV,3NQRVZQ6Z,NUHC4,I8IKPCLRA,J4U83BR7K,O973PYCQ1N,QNTSLQ,SCGIKF7NKWX6P5,2024-09-13 22:38:37.000000,-12.987789,-116.916799,DESC_72,OF85U,2024-02-03 16:22:17.000000,5TS83Q5EEVO,N08TS6OXJ9W1IKZ,TQLF5
104573,ROUTE_73,466JT,DESC_73,8ORSY95LZJGKFC,V13E37G03,G3L9X,GDW,LWDMWH57BX,QCDTNXEPSGV90,C3OXHB3BGHWP8,IVD7JRSFDTJ,W8X8UKFCD4,N36N76S0T9,FRP0BTIK,2025-04-20 18:30:02.000000,160.432203,179.229855,DESC_73,Y99MK5P9,2025-07-17 13:55:00.000000,XMNCOZU,JWQUA,539ORWYVCCD6
104574,ROUTE_74,J1U1G,DESC_74,AFX0MXSO5HU,VM2K9D,ZGG7HZ19ISF2K7,7UXLN,6OFR3VSB7KJPQ,1ECGPF4Q6C6Z6T,33WYT6HL5GW3,F407XWUE,M2175YQ0C,NT2H2585WKQUAQ,ZZHTXM2784SKO3F,2024-01-03 02:02:34.000000,-93.182861,-31.028383,DESC_74,2WH6WPUQKE,2025-07-21 03:18:32.000000,WC08,KPN8VK7H0H5H718,2NK
104575,ROUTE_75,QHC,DESC_75,ZFG,Z2T6,80PXNYO1,OYIUUR3,ZEBHSZTFVN1,KJTVE8UZWX,7B4H6TGB,FZ6MG,6F3N,9PGOZX,69JQBNYNATWI,2025-12-24 20:04:03.000000,68.291603,147.950289,DESC_75,6IZKEOYGT7RVGVG,2025-06-19 14:31:18.000000,7HC5PQ,N7R2LY58Q,UV35IM7
104576,ROUTE_76,10YF6TO0JD850A,DESC_76,ZAHLX,S5RP4M74LNM9,PHDRVLD5B7GA,FI7VZPWL3,RNXZLPOWYV,3HAP14QC4AIQK0,NPO5TTY5,CK1QIPHJDHX,TD5U,5U6W7A,YXEG9JC,2024-02-02 15:58:19.000000,112.202183,142.512835,DESC_76,7970IMY5U6,2025-07-28 22:10:11.000000,45FQ2MIGSUFI5,HSM7IHOW9MOZSK,Z6AN2IX8YCD5
104577,ROUTE_77,F4D4Q2LO9,DESC_77,8U1ME,QD92N2W,UZCO7I4HYBXUXE,APIQSS,TSF,WD9PLRMKHWUYX1,IP6UPZZN,8L4EP5QPXRDUK,JFKIZZG5KJA4RO7,4SCF35L87X,OKNC16F9W2SR0,2024-09-03 12:09:04.000000,39.602045,-57.923443,DESC_77,K173UGF709,2025-01-04 13:13:44.000000,KQEL65ZLH5GM,S8HT7ZQI0195,N4C3TVDBN32EZ
104578,ROUTE_78,GX910,DESC_78,5H8I8JF6GH3ZD,QOH,NFOLCF8,HWDSP0,56TF8CZ2BMIXP,9M2HI3WTBKL4,IYWB7,UYJ8Q1F90,HSW,OLPYOWY7QP7I,VN2PPY8YCV,2024-08-10 20:28:18.000000,-11.283834,118.345723,DESC_78,1L8TGDUND3O5D6,2025-12-06 00:43:54.000000,4XYSBQDDB2SSX,4EJDGQ,IS24Q3886MSJ
104579,ROUTE_79,QRC2V,DESC_79,GIU420V6E,NG2NMJA5A05UP3V,FA2F4N89ZDA,21UQLJF7KQGT,Q7EY74RJV,00WEBKSU,HAT21YIR3,7US5WG,T337I7G3N,WNFKYPK53EWK,PD95XWR,2025-11-07 11:36:29.000000,167.839287,145.549829,DESC_79,9KS0,2025-08-02 19:49:25.000000,NAB1CW0UWI1,39WWPW,H7S0RAI7O
104580,ROUTE_80,DSJ5N9,DESC_80,MPLO2GXW90M,HHU93TK5I,XY91AL,XYL3CI3Y05SIBE,P5MDVDGPR562Q,A9HQW,RO7XP,DIV,927USOA,O8CLAH,JSMK,2024-02-07 03:27:56.000000,140.062632,147.074031,DESC_80,0V9F09684A18FL,2025-12-18 12:36:52.000000,74YZLIG9ZMGB6X,23AGQ,I70WU5H9O0B
104581,ROUTE_81,Y69B4BO9N0Y3UL6,DESC_81,87JQ,QFMRGGLHTKJV,51T,BW5ADY9,PH25LOBZ9PC7W,V7580,ONX42QT,0OJG0TPUG9W,CEG2ZZ3C2DH,CGNT2,8FCC6QKIE3Y,2024-09-09 23:21:15.000000,-4.374214,158.781829,DESC_81,KC2OF,2024-10-20 22:26:08.000000,2MGPQXL3YD4EB,3H8LL4EH6L,ZK1BNNFU
104582,ROUTE_82,9OFG2YG3XU48,DESC_82,047K212C6AOAX,MSW,DNS9E4KKS,NEFOMO1BYOLR6,GQOPRIE,TM9K,NE07Z0FJ,3MD,8KB5WXZURVQKJ0,X2FEM,4I5PEDW2,2024-09-22 11:09:25.000000,-153.232937,114.523286,DESC_82,3M28O9M4,2025-10-20 17:51:49.000000,CFUIQ49,KRGR6FKMITT0Z,1NDZIW74
104583,ROUTE_83,75RIMU0APWZELS1,DESC_83,BRQD04T,JA1WS0,BLXACVGT2U,PUDVZ,F2Z1ICX15W,TXQ3LE9JBB,UWVTET,HGBIXK7T,V0MK4PALAC,HF6,MBY2CZXLMTZ,2025-05-11 23:17:13.000000,-30.164046,79.071456,DESC_83,3O3Z,2024-04-19 17:10:42.000000,6TGJ,XLVT2DOSPDMDW,GAMYIQYB2I
104584,ROUTE_84,FDE0PQA2,DESC_84,IRLB2FF,VOE,WMN2E2C9B,8TWTYYNYUO1,1AZD47ETOP5OHCF,GWZ536,IM0SIBG8WQVJ7C,GND5OGKMCGT,16FUDZ8,QPZ1RFI,ZEG4DASKJX79,2024-04-12 06:25:51.000000,-2.5357,-146.019071,DESC_84,GO7LRRE,2024-06-15 01:36:35.000000,3LNW1X1WL,A0FQXEA7MNRUNB1,HLL34J19FO52L
104585,ROUTE_85,FEDJODXZ2T,DESC_85,SSCA,0WJ,H2A9ORDM2VKS1WM,5SJA7,JI37N3219G5V,4YH,DGRZD,QMNNI422GYJSB,2EZQ,1EXRPA,VO5QLGPM7,2024-07-07 12:10:50.000000,166.679842,29.583384,DESC_85,AV6,2024-06-17 11:01:34.000000,A51,W6WKQDZ59CPWA,N0Q9CHHEA
104586,ROUTE_86,W16,DESC_86,NS5SPE2N,Z4M6F,00CDIOH,4HTVQM4SHASBCH,IKMT3P7ZQ,4PEBQDSM,YF8ZYT0CG,APGN,7Y96DNEBVDZ9N,J0V2SU,JFVH9OWE6ML,2025-12-24 14:47:41.000000,-10.476001,155.549156,DESC_86,NQI0KSPW5XN,2025-07-18 15:33:41.000000,LAF3T29PLS8447,V79UMK,K8PL3
104587,ROUTE_87,FQXJNJ6DE06X,DESC_87,AKR742ISW,ZN9UFR18BO6YWQA,R8HNV9RU3PB8K7,LVFE,SQ6TU,7QIW,GRPK,G2CZGDM48JFA,31ID3QCFVWU,PNHM,52LBWD6TN9H34,2024-01-07 07:04:56.000000,11.481334,-19.540338,DESC_87,TZCKD0N04H53H,2024-10-28 14:52:50.000000,3RL3UYDZWODH,OIO0Z2,0U2GGVZ7R
104588,ROUTE_88,2PXPRAU95W6,DESC_88,UZVGFGY4YC,6TR3RUJ,4VYWA3P,JWVGZZOWELU,09D4SULEF1,VYXDN8O0XND,S82SU34FJY5,FFBWJ,I1EZD9WNMI11C2,MLXU,P62RX1GENVPXPI,2025-04-03 06:44:23.000000,69.155527,-4.343908,DESC_88,LEUTJHH8GH,2025-08-02 00:40:03.000000,6Q9PB38JA,ZTB1,9L6NOW7CYA
104589,ROUTE_89,E1SQK,DESC_89,P9MT1A,QOS1EA8,3F3DEC8,4MOQ0WDF69B36E,J6Q110YN0,CUFB7N,CSTYYDERZ,T9SW9,BS3MZ1D1RUG7P8D,08OEPJKL8A5YVNR,8QEQL0SPEPZEAP,2024-11-05 08:01:04.000000,134.508307,-152.765659,DESC_89,T66,2025-10-26 17:45:29.000000,6EX,Q6G5730,WVO4MOY852N
104590,ROUTE_90,E7V4CNZFFOOQK4F,DESC_90,VMNTKJ,RH3P9QZZRRR,FG34EB,4IJY11,DTUNQIQV,E9GNNNP,PD44ACO,2MV2L9Q,YPBK62S2VPQKX,0GUOJXZET3OVWE,DE4J1AKMQ9TW6A2,2024-03-14 22:10:51.000000,-83.897105,-87.845836,DESC_90,U97MBV,2025-01-02 19:53:11.000000,KZBZJZUP90VNEG,6XDB,XLWMCJGX7O
104591,ROUTE_91,JPXZ9A94OYJ,DESC_91,08TT1XKY,RJOT,CEEEKQM7R4,BRU0FBE75JP,U7ZYU1BB2G4M,85C,ZVO,3NKQKTKAF0J6A,CLFJ8GCD,EP32RIQ1MTEW,E536W7AGSD82,2024-09-08 03:53:16.000000,-156.913278,33.768404,DESC_91,NSBDOY8WEVIMMFM,2024-01-29 02:00:57.000000,MG040T7,BVLO8D7G1T8DIE,8NXJG8A77E0TP
104592,ROUTE_92,44JJ,DESC_92,0ACUWDMTTR5,N43RHKYA3X,IAK,Q28V,B1IJA1C1EU,LCPTXHTBT,RVLD,MDLJJQE4RWW09,T0I037CQ6I2JEN,UJE9FQWES,0H5TIZD,2024-09-06 02:02:50.000000,71.806225,-163.491005,DESC_92,ZQE9MY5N2PLQP7V,2025-01-14 00:46:44.000000,H2OAE3Q0LA,0BOGOX07A6,7RSRHBK9M4
104593,ROUTE_93,Z7FT,DESC_93,9YKPBZ9R5M7W4,12D10X7PU,4VFYO6W456I,LCSNAA4HV,I33GKQANHY5MQ,U9O,CZTPN5J4E3N,YOILTI,BVX,LUTBCH,JR13CM,2025-12-24 21:17:30.000000,-111.242576,-160.339269,DESC_93,865OVQ75SOIELG,2024-08-27 13:01:58.000000,B0V1ZQ91,29H47PCH7D,L53N20DYDQRZ
104594,ROUTE_94,6OT65KRWHHOX23,DESC_94,78Q6Q,D8TBT5K5DU,X1WAK,CHZ44JCK7P9PN,9VIKS,1Y0INCI1F7KYQN,7HESLX,QVTOAT,LW9W1LAF9,XQRMC1828AI,0953BP9TT3BJZM,2024-05-09 19:41:08.000000,66.018933,49.966417,DESC_94,47WWKT,2024-03-30 00:35:14.000000,J9BBLN8NS,B2GRGWF9MYSU8,ZJN87
104595,ROUTE_95,ZX0O,DESC_95,1ZT7HKFQEJ83,XGNLYQOC97IZ7XU,0DX3V0SNKHVWZ,CGTSIR0ECUKWW,0T1UQSQ,394YBKP19M,Z83F4E,N0TVBSXY,R0C2,GI6,UDCFUOY79T1,2025-05-30 21:05:29.000000,168.047185,-1.965804,DESC_95,X15,2024-07-18 16:16:47.000000,P9R4COJ5LYSFKO5,Z1NI23576U,PHE7NPTP
104596,ROUTE_96,CJTNR,DESC_96,T9HCU8LNC,FGEL7OR,EXLMERCVOXNH6J,IDI43PHPJA3,FN8H4N28R0A,21ZSF4B,LNNT4MZH0,H8UKIKZXVG596BH,9P32,TTKFBSL3F,XTYD82OCHO,2024-05-24 11:43:27.000000,49.793548,23.161357,DESC_96,GCWSCPL5CLSVI,2025-03-07 07:38:33.000000,R5SSGM,4RUS,EJM35KUXBKA1
104597,ROUTE_97,V78PSAEY9K8KA,DESC_97,OITN8,E85FJZMQLQWR,J8BA2,PG41GQ,C6576D3YTEQ5,MCY9,B85,ICYB94JLK,WYLVJW,E35JO5VKBL0S3,XFI77ZWIW,2024-11-27 02:18:38.000000,113.546197,80.104361,DESC_97,3V5KR,2025-05-23 13:19:14.000000,CD19A9R,EP51F,PGKX3HQ
104598,ROUTE_98,LCGW25PTRQGG,DESC_98,UPK,PP8KCJQDQY5BRQ,POXQVW3JFNDO98,MYETSAAWF7S,8ZQVKZ62SU1,WCJOHR2L1,EP85WIS2IRIE,JYIU571W0,1RMI1VMXS1,L0KN7H,1P7NS9Q9FEHU81,2024-01-23 13:32:06.000000,15.511196,11.454437,DESC_98,Y2DDCY,2024-10-19 15:09:18.000000,S0A74FS08,I8I06V3UG0,ROFS31NPH
104599,ROUTE_99,QBG7M7J9,DESC_99,K1MN64U,Z3W1GF5JIUYT0,OPYTN,VT8YRC4KRJBC7S,IMLN7KSC,2WSHM,C0LX2RW5R,RFY1UOR81HKLX,KAVCTR7CTXUX,DYU8LZO1H53Z9,HS697Z1,2025-07-01 15:26:21.000000,136.852039,-143.318684,DESC_99,ZFFA9SRWVBAMJ2,2025-01-19 08:07:43.000000,KM78I,ZLHJLY33,EAS
104600,ROUTE_0,QNES3WXHKWW0,DESC_0,VRSON5AGML,30YZTSLYCUODH,198QMK4VZGT,8CLK1YSG,DYB9YB3B8VP,8ZC4MP2JL,KA8P1PM1,A5ALGN3WIMWTA,ZQ7RV,PU9RIBVVKOND,LDJ,2024-12-21 01:38:21.000000,101.034807,-67.858299,DESC_0,3QG9XZ336DL,2025-12-22 04:00:14.000000,D5L,LKW2D1TG6VNJ,TEKCQPWHXD
104601,ROUTE_1,MDM4LXHVSMY3UR5,DESC_1,ZDO1LLCUW,QMLLPRJQG,1GB450G0BU9,UGYWOG7Q,1XMU7TJN,5PNYF0LQ6P8AFF,ZXUD,LXRTFXWI0TBR,RBUSBD4956,KX9,L2ZKH5ZSL,2024-04-02 21:58:39.000000,-78.364324,80.303837,DESC_1,PGQLOD0Q,2025-08-27 14:25:26.000000,B6E97,1PW4ODF3AY0,MTFXCGTKZF3
104602,ROUTE_2,AIROPS9I,DESC_2,T2D51PO,TFZCSW7,P07YM5,2QOU27Q7MNO,T2YNKV914QCWSBN,VJV6T0Y8WTDRN8R,CZG13GRFOZN3TSR,NA8SVD42JG24BQF,6LJG0LY,YA0U,7OKLZ,2024-09-05 16:43:39.000000,60.476737,-82.634862,DESC_2,BJ9A1Z5Z,2024-10-13 10:12:22.000000,MS8R6IBHE3Z,2QW79CKVVCWTKF,AMQBJ7R39P
104603,ROUTE_3,T6Y7UJXPXLW1GN,DESC_3,RWFIJ6H,Q12WG242VSDIH,KGY6Q2S6JT,8ZL5PQ20,VD9HBS9GQEL9,F16,VSPUI4O3F8QCB,XZ5H5340F56,EERNSNF7M,XBUTC5,7MEQIVNR,2024-05-11 23:56:05.000000,-29.250562,127.229783,DESC_3,P7GD8,2024-01-18 18:46:20.000000,5NA2,OB4XSD3P5,GYCD3GL
104604,ROUTE_4,6O00SHQ,DESC_4,H7S93,PB8AJFE2,9J9GZG,FY94EJ2EK,HAEN,K0XSN,5TL32M5RA2HV,5J8EIZ1,2BBMFJ5AQG,21J1OCY6NHS80L,THY2C4G,2024-11-07 18:48:02.000000,-155.665305,-146.96486,DESC_4,1MQ34CIFGU,2024-01-27 06:42:24.000000,EUGZ03HMXP,DA7248FPWTK,MSKTRECMUQZ
104605,ROUTE_5,XAVXAQL4I,DESC_5,F8T171GB2JM,T6FK0HV3,NT7F4KXJ,A3LKROHWNRQJGR,J7NKSITGHB0GAHC,ZJSCLMCM0NKJ1,EUL6,K64P,V3VU,PN7IDU0YW7,STSZR8VBW1NH,2024-11-30 10:47:59.000000,114.967274,-126.78931,DESC_5,ELABI2YZ440P,2024-01-15 20:20:44.000000,2LSDN9PCE,SJ3JYQQYX3,G5BEVVCWJY
104606,ROUTE_6,5LMQ20JP9,DESC_6,G2E2629,T6G690R5OE,6V371ACNMJ5R8,ZKJKZIM,D2GVD,56H,AOW1C9IDEC56,8WYT0F9V,7PC,HMBTJ3EDUYKZ,A1S,2025-07-03 01:28:26.000000,13.279607,100.093429,DESC_6,1FXFJ0T,2025-09-02 11:51:02.000000,VYXI656CW,6S6Y98UM,6BI72JGU450A
104607,ROUTE_7,CWXWLJDKQED2H,DESC_7,8M6,JC16QDCOE1NMZD4,UGDGFKOQ8KQB,303FSQ,UT5MQ4,HUFHXAYC4VJ8T,GQ274E,WLTJJZOHTGY1HK,9D881WZXKZ,U74AK,5KSNGMAAZ4Z2RA1,2024-11-06 06:32:31.000000,105.669488,115.344433,DESC_7,FLOMV8VZNL1I9,2024-02-15 05:21:23.000000,GVBLJKVKV4N,B125YCGG57MHV,WTJZXK0H
104608,ROUTE_8,JBSV,DESC_8,Q3QD20,HLJIXMSWA,VOPL7G,O6CEIW2Y,OL08E0R,W0J,82EJS,ZZP,GZ127DT,3S91Q9U9S6,W185,2025-06-20 13:09:29.000000,-179.410282,112.153624,DESC_8,Q554S3,2025-09-06 17:19:25.000000,0FTY9D4C,97CR59RVM8,XFJPEC7UZJX4CLJ
104609,ROUTE_9,8CVNMBVU,DESC_9,R1YDN402K,BLUJQ4JK,QE50RZTMCJB22S1,BPCJAX410,03B9K8,0TJOZLNN,J9JI5X7GK8,TNWW1SSBG81DJ1,9NOMT,Y8EH,7BP7,2025-02-27 07:41:29.000000,-37.857548,-37.05882,DESC_9,GO3DNGF9FF90Z,2025-11-12 05:53:33.000000,BUUGZ,VSFVYZR6G,PXWSYHW3Z
104610,ROUTE_10,6ELXPDOIIE5KY,DESC_10,51J,YGJQ5V1,DNHCIUV37QQRJKY,CCGQI5E4MFFSP,AT0LS2AEXR6OKZ6,5ZW7VWFC,WOJ8LCHDQ4YU76,IEHUY,SVCJZNGX,KMEWEAEI1D5B4,J5IHVNMJ3BHCN,2025-03-15 23:40:38.000000,-64.886395,-139.447706,DESC_10,5GHIE,2024-06-09 13:21:47.000000,AACDSUU,KC5U6PL8ISK3CLX,F4V2X7HXB4V
104611,ROUTE_11,7S5HWG,DESC_11,NQB764W6ILYGHK,ECODH30,AV1ML9VH,5H8T4IF,SW2O3QXDZ,CJ7WEL7,1DHMEI5,NOCO,YEXS1WVXT6FVU,EJXKGVK,Y044YP5,2025-03-08 09:07:14.000000,-18.560927,-3.602958,DESC_11,OGN8CA,2025-07-19 08:52:44.000000,TEMHVFDRRMN9WF,XEF750AZ7832V,L5GZZHU25C
