site_state,site,customer_no,item_div,salesperson_name,type,status,market,salesperson_empl_no,last_name,first_name,middle_int,company,selling_channel,house_salesperson,salesperson_type,team_name,team_email_address,team_mgr,team_company,team_empl_no,team_business_center_id,team_mgr_salesperson_id,territory_desc,territory_empl_no,territory_email_address,territory_mgr,territory_business_ctr_no,company_group,modified_user,effective_from_dt,effective_thru_dt,load_dt,modified_dt,current_ind,src_desc,active_ind,univ_salesperson_no,premise_type,salesperson_type_cd,salesperson_msc_reg_cd,rpt_team_company_code,rpt_team_company_desc,rpt_team_company_short_desc,rpt_company_code,rpt_company_desc,rpt_company_short_desc,salesperson_no,team_no,team_territory,territory,division_mgr_no,division_mgr_email_address,division_mgr_name,division_mgr_empl_no,division_business_center_id,region_mgr_no,region_mgr_email_address,region_mgr_name,region_mgr_empl_no,region_business_center_id,email_address,source_system,empl_group_name,empl_subgroup_name,empl_hire_date,empl_terminate_date,empl_position_desc,profit_center_cd,profit_center_short_desc,empl_personnel_area_cd,empl_personnel_area_name,empl_personnel_subarea,empl_job_title,empl_phone_no,cost_center_name,cost_center_cd,premise_type_desc,miscellaneous2,salesperson_mobil_phone_no,salesperson_voicemail_no,salesperson_assignment_cd,miscellaneous1,team_mng_mobil_phone_no,team_mng_voicemail_no,team_active_cd,team_sales_company_cd,team_premise_type,territory_mng_mobil_phone_no,territory_mng_voicemail_no,division_mng_mobil_phone_no,division_mng_voicemail_no,region_mng_mobil_phone_no,region_mng_voicemail_no,salesperson_transfer_info_1,salesperson_transfer_info_2,salesperson_effective_dt,salesperson_change_by,salesperson_last_change_dt,is_deleted,salesperson_type_long_desc,assign_salesperson_market_cd,assign_salesperson_market_short_desc,assign_salesperson_market_long_desc,salesperson_item_group_territory_cd,salesperson_item_group_territory_desc,team_type_cd,team_type_short_desc,team_type_long_desc,team_market_cd,team_market_short_desc,team_market_long_desc,region_mgr_type_cd,region_mgr_type_short_desc,region_mgr_type_long_desc,dept_mgr_type_cd,dept_mgr_type_short_desc,dept_mgr_type_long_desc,area_mgr_type_cd,area_mgr_type_short_desc,area_mgr_type_long_desc
7405039157,100360,100000,TZ3,Sales Division C,HWV1C1PU4I9OCG,VAVCY,E0DDTTOU797N,KV37KIH,Sales Division A,Sales Division A,SENNFMA7B6D1U,V1FT3,U916,Z6AT3N,8JUPVMB,Sales Division C,william.jackson@sgws.com,D1HX2WY,W74RN,AHNLLTI,S9W00Z9,IVWYT,West,Southwest,william.jackson@sgws.com,Southwest,Southeast,WBF,WWMOTJJQUW3Y,2025-09-28 02:27:14.000000,2025-07-28 03:47:31.000000,2024-09-04 03:25:14.000000,2024-03-26 23:24:43.000000,CNC,Sales Division C,G1LIFJZFL,A7NJFA0N6EDH,WHP15A,LJ361OALNPBYUYF,B9B9OXQMAAG,9AVRAZ2SY7BHPC,Sales Division A,Sales Division C,2XL6BHMZ,Sales Division A,Sales Division C,POU01A8IXUIW0I3,C0A65SO8C0,Southeast,Northeast,A2EVUOLFWRB4I,william.jackson@sgws.com,Sales Division B,10K8B,7WFXFERPNM1WMF,Northeast,william.jackson@sgws.com,West,Southeast,Southeast,william.jackson@sgws.com,XSKDZRJNV0IHHER,Sales Division A,Sales Division A,2025-07-07 20:21:55.000000,2024-12-06 17:43:45.000000,Sales Representative,73D7YQDTM4G,Sales Division C,V3YFWJ,Sales Division A,6QWWQD71VMP,Sr. Account Manager,800-776-1952,Sales Division A,MXTZDXZEM6MT98E,Sales Division B,9R4PDPOONRLZ,739-411-7549,william.jackson@sgws.com,IN8P25ZF3WW,MRC4RUT2W1FNLNT,746-364-5685,william.jackson@sgws.com,9APA64PPAW,ER6HZQ59F0CEQB,DK9U1ZNOV3G8RF,792-736-1211,william.jackson@sgws.com,691-742-4850,william.jackson@sgws.com,759-921-1330,william.jackson@sgws.com,9HQCP2K,SRF69DWOFSM07,2024-08-21 19:46:53.000000,QPXFW5YRWVL4DA,2024-11-05 13:22:33.000000,1V2GBG,Sales Division C,H8VAWUQW30,Sales Division A,Sales Division A,Midwest,Southeast,KOFE8KB,Sales Division B,Sales Division B,R18,Sales Division A,Sales Division A,Midwest,Midwest,Southeast,QNUK9,Sales Division B,Sales Division A,E70DGQ9OYJM5,Sales Division A,Sales Division A
3618514050,100361,100000,VNT0XP,Sales Division B,525GEO2XZTVH7,VR7A281LW,8FKSW3XQ,ZKL76XDBJEC,Sales Division B,Sales Division C,GUKEA228,T4S,076RYQV,7DWUMAFXG,RFY,Sales Division C,mark.lee@sgws.com,REYRUVXQN,VKG2V5LLS,PLZLG,M7B8HBBCQ2BXS,JY4F3,West,West,mark.lee@sgws.com,Northeast,Midwest,FKIS83D,FQG5YB00WFVTK,2025-01-22 13:56:30.000000,2024-11-19 23:05:31.000000,2025-10-26 22:35:22.000000,2024-05-25 07:53:03.000000,V4AK,Sales Division C,1K8TF1AF5MVX34,XJPAXM39KLJ,4J8GUW5ZK1H,E84AWJ1,NROYRJBM0V,GL1S,Sales Division C,Sales Division B,4AOT1K4TRMH,Sales Division A,Sales Division A,6TKHJY0,CV7,Southwest,Southwest,BV375B5H,mark.lee@sgws.com,Sales Division B,EC7BM3F1BEZGO,LAP1Y5YPGMFSLI2,Northeast,mark.lee@sgws.com,West,West,West,mark.lee@sgws.com,0GKVO,Sales Division A,Sales Division B,2024-12-08 12:11:06.000000,2025-06-18 04:12:35.000000,Territory Manager,0OS68Y6NXJ76U2,Sales Division C,MHHLDC5ACTU3L0,Sales Division A,7838UA,Account Executive,437-955-5630,Sales Division A,Q6CWMK7N,Sales Division A,EUM,458-296-8632,mark.lee@sgws.com,WMWO4UWRSH3IXZ,ILIM8FQJJT3ZI9I,382-210-6432,mark.lee@sgws.com,ETFVC,Z6J,R994IJZ,364-286-3093,mark.lee@sgws.com,770-275-3149,mark.lee@sgws.com,952-788-5400,mark.lee@sgws.com,VPNTYXN,WI1851,2024-11-20 12:20:09.000000,3CH,2024-07-26 14:54:21.000000,IKTG,Sales Division B,NW2AHVO,Sales Division A,Sales Division B,Southeast,Northeast,5C1UWWEYQWE11,Sales Division C,Sales Division C,JOH75X,Sales Division C,Sales Division A,Southeast,Midwest,Northeast,9899,Sales Division C,Sales Division A,D36ZNNW1GE0ZIH,Sales Division C,Sales Division A
6127016604,100362,100000,YEMODUMR1MP,Sales Division B,NDD2SIRNHDDNR,723V,ZZT33FE80GLCJB6,TIH8GY,Sales Division C,Sales Division B,YMSRPCZT7,SS9F,F1WY4BO,Y9ZHWC6DS,0VDDWCA7M,Sales Division C,barbara.white@sgws.com,DVUVGCLH9RLA,W8HM1R95I,WKOES4,F12N6I6W,27BTD4BN5,Midwest,Southeast,barbara.white@sgws.com,West,Southwest,ADN3S2MSWD81,QJ0J78I6JMW68WG,2025-11-01 13:25:25.000000,2024-08-04 02:25:47.000000,2024-06-29 07:01:55.000000,2024-08-13 08:33:51.000000,5SVGZCA,Sales Division C,GNYBT6,98HX0LCXLC5E,A27,9M7T5REO7JGCQ,9FF44EGC,E5UIWSTJ,Sales Division A,Sales Division B,1IY,Sales Division C,Sales Division B,UFD48I,Q8TVBQZZ4I5KJV6,Southwest,West,W0Q1JVL7FEN2O0L,barbara.white@sgws.com,Sales Division A,EOQ8RZSBCE7HSZ,LTOIVE,Southeast,barbara.white@sgws.com,Southeast,West,Southeast,barbara.white@sgws.com,NMZZXZF45S4AR,Sales Division C,Sales Division C,2024-02-21 21:27:36.000000,2024-03-15 01:52:21.000000,Territory Manager,HMYSR59JCJSE1X,Sales Division A,AP2OIOCPXAY,Sales Division A,Q4MGDYV6DYEFT,Account Executive,835-925-3240,Sales Division B,DOFA6XEHS3F,Sales Division C,S96KOL3V0IJ8RN,880-751-3459,barbara.white@sgws.com,C0BA02EWJTXV8,AXJZF,370-508-1785,barbara.white@sgws.com,7D9EY5FD20SE,I3V6L9OP,0X4I0V1M6V,693-717-2604,barbara.white@sgws.com,785-694-9026,barbara.white@sgws.com,629-476-7670,barbara.white@sgws.com,5ZLOJI1NK,G3T9BEFSGF1TJ,2024-07-27 13:39:33.000000,P1HB6,2024-08-06 03:58:27.000000,PR8IM2H,Sales Division C,565IA9140O4F,Sales Division C,Sales Division B,Southeast,West,7PBUYN,Sales Division C,Sales Division B,8NMWW,Sales Division A,Sales Division C,Midwest,Southwest,Southwest,YFP4PU13O,Sales Division C,Sales Division C,UJT1,Sales Division B,Sales Division A
8102905587,100363,100000,UJCTBXNY,Sales Division A,VNBYGQRYSK,SD98V171IBPE2A,4QPVFL6E,5LNNX982YUXI9,Sales Division C,Sales Division C,TQVARSC8DU,LQWRTZDOV9WB5S,XBY8,G7UJBE78PC4H,UJ1NF,Sales Division A,paul.williams@sgws.com,MC6SD8327,MC2QPU6S250I,5YITB2H5,NYPKLTF,YC4L,West,Midwest,paul.williams@sgws.com,Southwest,Midwest,TBF79IL9WZ,TWGVAMNGYDDN,2025-11-13 22:49:45.000000,2024-05-01 09:48:51.000000,2025-09-30 20:40:54.000000,2025-12-15 12:00:20.000000,VFMX6K,Sales Division C,V72SXDLWWUB,TJ9,5H3A6VO,H4S1,77CJF4TD8T6,GMG1,Sales Division A,Sales Division A,VUI5S,Sales Division B,Sales Division A,FSVOEINQHN,L83ZT5TKM0TAU,Southeast,Midwest,R3L6,paul.williams@sgws.com,Sales Division B,CEINDV3LZ2XUBFM,EWRL7UA8FGPX,Southeast,paul.williams@sgws.com,Northeast,Midwest,West,paul.williams@sgws.com,482KDO,Sales Division B,Sales Division C,2024-10-05 07:45:59.000000,2025-09-17 14:13:47.000000,Account Executive,423SD4GWM,Sales Division C,SRV3WLFC0Q7156V,Sales Division A,MC9NSU8SPBBXW,Territory Manager,657-460-7930,Sales Division B,T61KF5VMI,Sales Division A,N5VS7D,843-544-1295,paul.williams@sgws.com,EGEL8ATVB9MK,3LW,501-769-2406,paul.williams@sgws.com,BS7FN,YWOCC1S08GSW1,XKEF460WXVPOK,370-928-1865,paul.williams@sgws.com,424-911-3156,paul.williams@sgws.com,265-618-6057,paul.williams@sgws.com,FL23IM87D,H8KVI1,2024-01-03 03:29:38.000000,0V7E6P4,2025-10-25 12:10:35.000000,MOVNKMASRHR42Y0,Sales Division B,MTVZC8EV9W,Sales Division C,Sales Division C,Northeast,Midwest,IUW1U240XUZ,Sales Division A,Sales Division C,ATI9Z0AEHGPX1F,Sales Division A,Sales Division A,Southeast,Northeast,Southeast,ZLT3WH1ICJ6E,Sales Division B,Sales Division C,XJGX,Sales Division B,Sales Division A
9497484708,100364,100000,2WRCSB,Sales Division A,KF7WICCQUK4,QLGNB4DMN4WFOK,25JIRGVLETY4,LKB,Sales Division B,Sales Division C,JP3AZIXHHIR,2VNCHTWGT,JZ1AI3E4Z8,NKR8IN,YI65BW04C5BG,Sales Division A,michael.smith@sgws.com,HQH,AX2,NI29H60AZT2,ST7H407WIS9G,5PXV9P,Midwest,Southwest,michael.smith@sgws.com,Midwest,Southeast,RMNJWRXI2NI,MSX3VHVDICG,2025-05-02 12:10:10.000000,2024-07-21 09:45:28.000000,2025-07-17 14:08:07.000000,2024-08-05 18:11:42.000000,8OCH5UT,Sales Division C,QF2RBDVZW1,04HIF,EQIUOIO4YWA68,XIY8D4,Q77X41ZJMDS8,5QOSQPFZIUBBT,Sales Division B,Sales Division B,0TXQFK2L7DX7N9,Sales Division B,Sales Division A,YY0ZP,MLU,Southeast,Northeast,9MPAGT5AQR,michael.smith@sgws.com,Sales Division B,1LAHTKR08W1,QSK103R09K1,Midwest,michael.smith@sgws.com,West,West,Midwest,michael.smith@sgws.com,UYHVMUNSQ8SP5,Sales Division C,Sales Division C,2024-05-21 07:16:20.000000,2024-04-01 02:51:08.000000,Sr. Account Manager,WUU4ZN09BZ,Sales Division C,DCCDSYE,Sales Division B,BYIRG9SU8Q9,Territory Manager,745-210-2573,Sales Division B,83ZYMNU4EZVX,Sales Division C,LG5,675-922-9696,michael.smith@sgws.com,7Q8XXOLJBHZIG6,NJQ8,542-935-7545,michael.smith@sgws.com,K8GIDLHDCVR,X7K4399ZZXSG,WROBS54P2,588-406-9200,michael.smith@sgws.com,461-950-9499,michael.smith@sgws.com,973-439-4870,michael.smith@sgws.com,VYU1OG,PGLU,2025-07-15 21:48:54.000000,JNT0,2025-02-26 21:28:04.000000,GNPU7HBYI5U,Sales Division A,HI8VTJGUQP6SRZT,Sales Division C,Sales Division C,Southwest,Northeast,V023K,Sales Division B,Sales Division A,O94LXV,Sales Division C,Sales Division B,Midwest,Northeast,Northeast,A88WYG280M5P8,Sales Division B,Sales Division C,ZUYVIQRWKJCIS,Sales Division C,Sales Division B
5348259812,100365,100000,7UP6,Sales Division A,OXMY02ZOZD,U54Y837QU65FY,41NIDCG,78OP5G1O3N,Sales Division C,Sales Division B,LQ0C,78UI,QR7NKDXGTVTX,FQH9E,0RH,Sales Division B,christopher.brown@sgws.com,J6FC1MX8T,U60JUF8FZJG0,MWOPGR,Q2PTUI02KEO,3M40QTPTHIWXVO,Southeast,West,christopher.brown@sgws.com,Midwest,Southeast,UGO0I91,DHGN,2025-03-23 15:21:06.000000,2025-03-19 08:21:12.000000,2025-10-12 04:49:11.000000,2024-07-15 04:06:41.000000,1FU7D3ASG2E3,Sales Division C,DX7YQYNNKYWGV4,8YE3QY7AG,PKOOXWN,JTZD54XIUKA,B8P9HURD2O8,K6T1NSDR,Sales Division C,Sales Division C,PO1D8V7JTJWHLB,Sales Division A,Sales Division B,YTB03,VQCGZ3,Northeast,West,958T44,christopher.brown@sgws.com,Sales Division C,SJVT,PTQDMFGYJSW,West,christopher.brown@sgws.com,Northeast,Northeast,West,christopher.brown@sgws.com,7H6,Sales Division B,Sales Division C,2025-06-14 16:11:49.000000,2024-09-16 05:22:47.000000,Sr. Account Manager,3HD8I7G,Sales Division A,57V5T4OISR6,Sales Division A,O6MK8UY,Account Executive,260-362-6858,Sales Division A,1AEXADNPIV3O,Sales Division B,DGXYUPQ,548-913-2874,christopher.brown@sgws.com,LCE,6PS4A6IN1VI,617-639-7608,christopher.brown@sgws.com,5M18,4HIP1ZG28WRUHW,RZ7028UZG9EM2F,519-908-3472,christopher.brown@sgws.com,373-725-7100,christopher.brown@sgws.com,654-613-4157,christopher.brown@sgws.com,03DR,EMHY4QP4KYDV,2024-12-02 00:41:01.000000,MTA0H,2024-11-09 02:53:18.000000,RUHEQRSA,Sales Division B,2ROZQJZ7G1K,Sales Division A,Sales Division C,West,Southwest,CELB,Sales Division B,Sales Division B,DFEI,Sales Division B,Sales Division B,Midwest,West,West,4PO,Sales Division B,Sales Division A,LFL6YPNSHVF91Z,Sales Division C,Sales Division C
4582209597,100366,100000,W55UB2,Sales Division A,5E2GS535,SRUNJW6,CFKFUQPWE0EAG7,R0LZ,Sales Division B,Sales Division C,QDYEJLN82J,8ZW,E7H0RS4L41EZP,A2DZ2KRAL,M3LH,Sales Division C,anthony.rodriguez@sgws.com,XNDS0LT,828F6RD1I5QY,VBCJO2W11,III1XCTT,PLRPH3XPS,Midwest,Southwest,anthony.rodriguez@sgws.com,West,Southeast,CLJ6VUR8T3EF2T0,2GUNWKT,2025-02-15 02:46:12.000000,2024-02-06 11:03:44.000000,2024-04-12 08:28:48.000000,2024-06-04 07:12:16.000000,PTXD5A0L31,Sales Division B,GZNC5GJTDIFLGZA,8YKS5ANRO88,ECE6C1O7,L50IEDS7P,A1CIV7QA9,8MNCOI5E,Sales Division B,Sales Division A,G6B2LX1AN,Sales Division A,Sales Division A,AKDDD9FBRG,D2RMGAA,Midwest,Midwest,EJ365HXZ443,anthony.rodriguez@sgws.com,Sales Division C,DC0,DZS,Northeast,anthony.rodriguez@sgws.com,Northeast,West,Southwest,anthony.rodriguez@sgws.com,P38B03DRYT98,Sales Division B,Sales Division C,2024-10-17 17:44:02.000000,2025-11-18 11:09:23.000000,Account Executive,EQ5F4OEDSVM17P,Sales Division C,ESTEN1RXCIAK,Sales Division B,X9TB5H1QLXEDT,Sales Representative,496-657-7284,Sales Division B,EMUFR3V4DEBSQK,Sales Division A,EKP6OWMRD,518-757-5163,anthony.rodriguez@sgws.com,P3A58VYIWW2H3N9,Y6E,502-301-2848,anthony.rodriguez@sgws.com,WD545MOKUBZGZ,9NO6ZG68YZTZRS,23SQ7CDTGDVENZ,530-895-8259,anthony.rodriguez@sgws.com,656-983-6371,anthony.rodriguez@sgws.com,975-461-4702,anthony.rodriguez@sgws.com,0DYB,1HF86QW,2024-09-03 01:08:35.000000,LPI,2025-10-12 06:54:12.000000,B8KLMUQ,Sales Division B,7HOIARL2,Sales Division B,Sales Division B,Midwest,Midwest,2GCR95HJ,Sales Division B,Sales Division A,4PQC9GU,Sales Division A,Sales Division B,Northeast,Midwest,Midwest,OW3C5,Sales Division B,Sales Division C,PAIU1BKT5TEHQ56,Sales Division C,Sales Division B
7356018584,100367,100000,8WNJ9,Sales Division B,1X3TPVOGH,CRV5EU9,XWJ,G5YUNC05GMFHLG,Sales Division A,Sales Division B,YQ65B4,ZZMFTN68Y,IGXS1890A2TXTR,3Z94QGY,1H2ZKFYJ1BCM,Sales Division C,mary.brown@sgws.com,FVKWYRK9,CSAII01LL7,JGEF9X3YRYI3TK,Q16Y42LMVLJWR,SBI1DC1Q8YPJ73S,Midwest,Southwest,mary.brown@sgws.com,Northeast,West,P7UCAOPW60,QNVOUZIOW,2025-07-22 08:34:35.000000,2024-03-18 06:42:15.000000,2025-04-22 01:29:05.000000,2025-11-21 12:23:42.000000,8UTZCM9OP8EI,Sales Division C,UM6HSO1ZTRB,2RJAN,2XD2WBN4E0KA8,TZP72PWDVI8,J7733HCCNC,8F06OMVDYK74RZU,Sales Division C,Sales Division B,ZNXE2VHV,Sales Division B,Sales Division A,1VR6C5RQ,HK49JV,Midwest,West,1G8,mary.brown@sgws.com,Sales Division A,42RHRLNKICN8NZ,PFPW2AC,Midwest,mary.brown@sgws.com,Southwest,Southeast,Northeast,mary.brown@sgws.com,RTJHGHB7R,Sales Division A,Sales Division B,2025-06-12 14:21:28.000000,2025-11-09 12:43:35.000000,Sales Representative,A7WEXL,Sales Division C,XQ7SL1W,Sales Division C,NWVVCFZAN9Y2QGQ,Territory Manager,592-842-5725,Sales Division C,F2EJ04J,Sales Division A,0FV0QJQXCPBDCE,212-851-6649,mary.brown@sgws.com,FFLNP7FLTF,7QN,275-634-5543,mary.brown@sgws.com,NBR,FM1JC7B9C3SWQ,T3IGOY,470-954-8908,mary.brown@sgws.com,530-637-3418,mary.brown@sgws.com,443-856-4722,mary.brown@sgws.com,IT44JMBGWMBX,IKF4COEV43,2025-01-17 02:23:50.000000,56J,2025-11-25 23:25:27.000000,N17VJB1,Sales Division C,QUG8YL9R25BWIK,Sales Division A,Sales Division C,West,Midwest,JHYLTEK37,Sales Division B,Sales Division B,0NZHX0,Sales Division C,Sales Division B,Northeast,Northeast,Midwest,PV74M,Sales Division B,Sales Division B,QCFXGH,Sales Division C,Sales Division C
4575052654,100368,100000,YBDAMEWRR,Sales Division C,JPQD3,RMU6XP86,ZDQICYU,4WVXISGJ88,Sales Division C,Sales Division B,CADQSFK9NBF,GPJXERMMYSQ,P9P6I08AD68BZ1K,CJZ26LAJIOV,K7Z4N,Sales Division B,steven.miller@sgws.com,L70ZCZBOOEVV0IF,R2QEK9V9A7W1,Q1F7HEA,O77Q0T,5X9QJCJM1T,Southeast,West,steven.miller@sgws.com,Midwest,Midwest,9TO5QP,VIU5TWCJ3FKT53,2025-08-12 07:54:04.000000,2025-07-08 00:51:21.000000,2024-06-11 16:47:40.000000,2024-09-26 19:21:54.000000,GNFYS5NBAKG2G3K,Sales Division C,N52YUL6J80,0FT9KR8ZMU3S48,FEJ9MGRS5TQZMR,3AUAC23QH,RQ5O1053B2EYL1,8HJ5I,Sales Division B,Sales Division B,3SBKYIVIIR,Sales Division A,Sales Division C,B4CBMTGVO,FPAI,West,Northeast,FEQF0GOU78KUCR,steven.miller@sgws.com,Sales Division A,BSLX,LQC7T0,Southwest,steven.miller@sgws.com,Midwest,West,Northeast,steven.miller@sgws.com,859WWOORD,Sales Division B,Sales Division A,2025-07-31 17:40:15.000000,2025-12-22 10:06:36.000000,Territory Manager,C6QRR7JRSFNFQ,Sales Division B,Q4AD34ODT43,Sales Division B,51T,Sales Representative,276-572-2674,Sales Division C,VDUD471D,Sales Division A,G1166A2JN6UF,559-289-9891,steven.miller@sgws.com,J08M6QUK5P,WHL3Y,428-669-8991,steven.miller@sgws.com,NMRB,4ZRRT7O3VD,S0U74FQV7,312-464-7745,steven.miller@sgws.com,593-815-2128,steven.miller@sgws.com,498-393-1158,steven.miller@sgws.com,FLV0YK9,RL818LWOHFV7X,2025-09-24 20:27:49.000000,BIX81,2025-07-11 13:05:25.000000,K6R54SNS3,Sales Division B,TOG6M1ZMCBAHLJ,Sales Division A,Sales Division C,Southeast,West,WXXPIB5NDSHO,Sales Division B,Sales Division C,JAKV59OLZ,Sales Division C,Sales Division C,West,West,Midwest,8J688XLRGMS1D,Sales Division C,Sales Division B,4TB,Sales Division B,Sales Division A
7325621841,100369,100000,SDC,Sales Division C,5U5EQ,6DMECSVO4ZDH6NP,SOSPL5BED2OCFDS,O36MTIY,Sales Division A,Sales Division B,18MZO,4IQWLYU7DH,S9U6DOECPO1,V0VGOQUK19GXP,6GKMN5A4,Sales Division B,barbara.taylor@sgws.com,86N,W7P2HIK3O,SVG4,3Z3,GEGNVR,Midwest,Southwest,barbara.taylor@sgws.com,Southwest,West,CDVOYC574LQMP4,WNY,2024-03-01 05:33:12.000000,2024-07-03 11:36:26.000000,2024-11-26 10:55:59.000000,2024-12-03 21:02:10.000000,HX6,Sales Division C,Q35APHDRW8P0L,4MYH9QH1QWY3P70,MYYDEV0Q,72CV,J7FWTSXT6FB8DB,4PW2D2CKN3XNRQG,Sales Division B,Sales Division A,R3GI,Sales Division C,Sales Division C,3NC3JXH1F,LLK6W7JCPMZOLJV,Southeast,Southwest,SS6PDQ3TW0,barbara.taylor@sgws.com,Sales Division C,BX8QH,BBH68HZ,Northeast,barbara.taylor@sgws.com,Southwest,Midwest,Midwest,barbara.taylor@sgws.com,FWJ,Sales Division A,Sales Division A,2025-04-09 15:53:26.000000,2025-06-10 14:11:15.000000,Territory Manager,V1Z5044XCZ3,Sales Division C,WNG5TH,Sales Division C,VJ3RVK,Sr. Account Manager,863-807-2431,Sales Division A,IIBAYY6,Sales Division A,01IVC,473-573-3786,barbara.taylor@sgws.com,YKNI3IFW2MIP,FACG4Q7I6Q5KSI,889-673-4265,barbara.taylor@sgws.com,BMS15F76,L90HQTUPS,TZ81M3WD,964-815-1903,barbara.taylor@sgws.com,237-943-8156,barbara.taylor@sgws.com,295-880-5600,barbara.taylor@sgws.com,5Y7VHO3NOUM4,1JA09M9I0,2025-02-15 08:07:07.000000,KET5WGVP,2025-11-01 11:52:52.000000,ZIDGQUFVNROD,Sales Division B,CL94POESZF0,Sales Division A,Sales Division A,Southwest,West,C6G2G2E,Sales Division A,Sales Division B,Z5IEKF7FEU4S,Sales Division C,Sales Division B,Southwest,West,Midwest,GTKVV2C,Sales Division B,Sales Division C,TQ5,Sales Division A,Sales Division C
1443880031,100370,100000,SKUEQ8FIJX5HKT,Sales Division B,18JQ,AYJZ,XAK0V13UT9OBJFP,TEJJS,Sales Division A,Sales Division C,0GHZX545A,PNHN9U2,HHT9TFVQLIGJPWQ,3UIM4RRCU,902BUEXC6X9VN,Sales Division B,patricia.lopez@sgws.com,M5JK3T6KM,K58X8CUWJQJ,EBT,EQ4IU6ZLQ26ISR7,2XM7,West,Southeast,patricia.lopez@sgws.com,Northeast,Southwest,SLDOCOS5HIN69,7DIKBE8XXFE79,2024-01-08 04:09:42.000000,2024-10-16 05:37:28.000000,2025-02-23 23:17:49.000000,2024-09-22 12:43:38.000000,8LARH4TOEH,Sales Division A,2RJP18DU,V7G,J1OO5N8CN0ES68,8D5K0XKNFMN5L,TE165B9RGA,R3UE8GQ,Sales Division C,Sales Division A,RQCQ,Sales Division B,Sales Division C,4OLUJSL338FE,9R8E723HAA2,Northeast,Southeast,0FASETYTO,patricia.lopez@sgws.com,Sales Division C,3XDV1L,GLNEUGYMY7,West,patricia.lopez@sgws.com,Southwest,Midwest,Northeast,patricia.lopez@sgws.com,N9B8JDFJF755SP,Sales Division B,Sales Division C,2025-12-15 07:31:43.000000,2025-08-11 11:12:10.000000,Sales Representative,7XHZ,Sales Division A,6WAVTH3TQK,Sales Division A,6ZB75Q2NAG6AS,Territory Manager,447-878-2869,Sales Division B,RM49,Sales Division A,NT1,404-891-8962,patricia.lopez@sgws.com,AW12VMWURW,4W80O9U5AO4GE,497-707-8939,patricia.lopez@sgws.com,BK53GW05PSQ28O,YJP3BEMX8W,TUEAU,708-786-5198,patricia.lopez@sgws.com,467-518-8547,patricia.lopez@sgws.com,901-886-4416,patricia.lopez@sgws.com,EYGKNLHATQK0X,F9WH62KWSL4O5Q,2024-10-15 23:14:16.000000,HHLEALE69ES06D,2024-02-22 02:42:12.000000,F5PCD3OJXL,Sales Division B,2OY1,Sales Division A,Sales Division C,Southeast,Southwest,IJDPET9UZ2NK4,Sales Division C,Sales Division A,GLP5,Sales Division A,Sales Division A,Southeast,West,West,A520MFSUMTW,Sales Division C,Sales Division B,WN3AZFWD7,Sales Division B,Sales Division B
1398438306,100371,100000,BFMFD0BXDLI,Sales Division C,QRPIFHS7BNNRZGU,799TVLLD4,Z9P8QH7QHCM8U,P5V,Sales Division C,Sales Division C,WPGCNBAHW,TXAI,SK8T3RAJKX,JGXFTJ,X5TMGGHWZLR,Sales Division C,christopher.martin@sgws.com,VHYPF31MG59EUJU,IU93TM7ILKO9,6ZAA2Y7LJ26KX,5O5SFPW,VTK38KY1GACDKOV,Northeast,Southeast,christopher.martin@sgws.com,Southeast,Southwest,PK87S6HV,659M7M2BWLN44N,2024-12-29 01:54:54.000000,2024-11-02 05:36:08.000000,2025-10-05 20:14:44.000000,2025-07-11 20:27:33.000000,H1G9T,Sales Division C,Y08OT,SDB4,JE7OM389078T4,VPH391Z75255,MIK9PUGYZQ9,0CLC92AX,Sales Division B,Sales Division C,G9RAU,Sales Division C,Sales Division B,ATASFCSP,D0WFP17QMO6,Southeast,Northeast,PWOP1OG6W71HP4Y,christopher.martin@sgws.com,Sales Division C,D4TB,FFAJQC4Q,Southwest,christopher.martin@sgws.com,Southeast,Northeast,Southwest,christopher.martin@sgws.com,709ELB,Sales Division C,Sales Division A,2024-12-21 15:33:47.000000,2024-03-12 11:27:41.000000,Sales Representative,DK1GUJYGPMH,Sales Division B,YFANGBDD,Sales Division B,P8GJ5YC0P,Sr. Account Manager,641-654-9123,Sales Division B,5GXCO08FJO,Sales Division C,WGSDBN6K1XVKG,944-926-7941,christopher.martin@sgws.com,646Q7R38SLK6,KE0A,796-489-7105,christopher.martin@sgws.com,9SCA2E0Z928,4IB7,GVBN4TI9ODTJ1L,863-408-3437,christopher.martin@sgws.com,525-852-2951,christopher.martin@sgws.com,736-514-5220,christopher.martin@sgws.com,J4CQPVX,MIIU96KX,2025-10-27 09:27:08.000000,WTY,2024-10-20 17:10:18.000000,MVCZH2,Sales Division A,IF6CQVOKVHEIJI,Sales Division B,Sales Division C,Midwest,Southeast,FXYH8X,Sales Division A,Sales Division B,2AI,Sales Division A,Sales Division B,West,Southeast,West,RQ39IAUFFCNMY,Sales Division C,Sales Division C,TFT3E1NKF,Sales Division B,Sales Division C
